XCoord,YCoord,XCOORD,YCOORD,ID500M
4479250.00000000,3637750.00000000,4479250.000000,3637750.000000,500mE44790N36375
4479750.00000000,3637750.00000000,4479750.000000,3637750.000000,500mE44795N36375
4480250.00000000,3637750.00000000,4480250.000000,3637750.000000,500mE44800N36375
4480750.00000000,3637750.00000000,4480750.000000,3637750.000000,500mE44805N36375
4481250.00000000,3637750.00000000,4481250.000000,3637750.000000,500mE44810N36375
4481750.00000000,3637750.00000000,4481750.000000,3637750.000000,500mE44815N36375
4482250.00000000,3637750.00000000,4482250.000000,3637750.000000,500mE44820N36375
4505250.00000000,3637750.00000000,4505250.000000,3637750.000000,500mE45050N36375
4505750.00000000,3637750.00000000,4505750.000000,3637750.000000,500mE45055N36375
4506250.00000000,3637750.00000000,4506250.000000,3637750.000000,500mE45060N36375
4506750.00000000,3637750.00000000,4506750.000000,3637750.000000,500mE45065N36375
4507250.00000000,3637750.00000000,4507250.000000,3637750.000000,500mE45070N36375
4507750.00000000,3637750.00000000,4507750.000000,3637750.000000,500mE45075N36375
4508250.00000000,3637750.00000000,4508250.000000,3637750.000000,500mE45080N36375
4508750.00000000,3637750.00000000,4508750.000000,3637750.000000,500mE45085N36375
4509250.00000000,3637750.00000000,4509250.000000,3637750.000000,500mE45090N36375
4509750.00000000,3637750.00000000,4509750.000000,3637750.000000,500mE45095N36375
4510250.00000000,3637750.00000000,4510250.000000,3637750.000000,500mE45100N36375
4510750.00000000,3637750.00000000,4510750.000000,3637750.000000,500mE45105N36375
4511250.00000000,3637750.00000000,4511250.000000,3637750.000000,500mE45110N36375
4511750.00000000,3637750.00000000,4511750.000000,3637750.000000,500mE45115N36375
4512250.00000000,3637750.00000000,4512250.000000,3637750.000000,500mE45120N36375
4512750.00000000,3637750.00000000,4512750.000000,3637750.000000,500mE45125N36375
4513250.00000000,3637750.00000000,4513250.000000,3637750.000000,500mE45130N36375
4513750.00000000,3637750.00000000,4513750.000000,3637750.000000,500mE45135N36375
4514250.00000000,3637750.00000000,4514250.000000,3637750.000000,500mE45140N36375
4514750.00000000,3637750.00000000,4514750.000000,3637750.000000,500mE45145N36375
4515250.00000000,3637750.00000000,4515250.000000,3637750.000000,500mE45150N36375
4477750.00000000,3638250.00000000,4477750.000000,3638250.000000,500mE44775N36380
4478250.00000000,3638250.00000000,4478250.000000,3638250.000000,500mE44780N36380
4478750.00000000,3638250.00000000,4478750.000000,3638250.000000,500mE44785N36380
4479250.00000000,3638250.00000000,4479250.000000,3638250.000000,500mE44790N36380
4479750.00000000,3638250.00000000,4479750.000000,3638250.000000,500mE44795N36380
4480250.00000000,3638250.00000000,4480250.000000,3638250.000000,500mE44800N36380
4480750.00000000,3638250.00000000,4480750.000000,3638250.000000,500mE44805N36380
4481250.00000000,3638250.00000000,4481250.000000,3638250.000000,500mE44810N36380
4481750.00000000,3638250.00000000,4481750.000000,3638250.000000,500mE44815N36380
4482250.00000000,3638250.00000000,4482250.000000,3638250.000000,500mE44820N36380
4505250.00000000,3638250.00000000,4505250.000000,3638250.000000,500mE45050N36380
4505750.00000000,3638250.00000000,4505750.000000,3638250.000000,500mE45055N36380
4506250.00000000,3638250.00000000,4506250.000000,3638250.000000,500mE45060N36380
4506750.00000000,3638250.00000000,4506750.000000,3638250.000000,500mE45065N36380
4507250.00000000,3638250.00000000,4507250.000000,3638250.000000,500mE45070N36380
4507750.00000000,3638250.00000000,4507750.000000,3638250.000000,500mE45075N36380
4508250.00000000,3638250.00000000,4508250.000000,3638250.000000,500mE45080N36380
4508750.00000000,3638250.00000000,4508750.000000,3638250.000000,500mE45085N36380
4509250.00000000,3638250.00000000,4509250.000000,3638250.000000,500mE45090N36380
4509750.00000000,3638250.00000000,4509750.000000,3638250.000000,500mE45095N36380
4510250.00000000,3638250.00000000,4510250.000000,3638250.000000,500mE45100N36380
4510750.00000000,3638250.00000000,4510750.000000,3638250.000000,500mE45105N36380
4511250.00000000,3638250.00000000,4511250.000000,3638250.000000,500mE45110N36380
4511750.00000000,3638250.00000000,4511750.000000,3638250.000000,500mE45115N36380
4512250.00000000,3638250.00000000,4512250.000000,3638250.000000,500mE45120N36380
4512750.00000000,3638250.00000000,4512750.000000,3638250.000000,500mE45125N36380
4513250.00000000,3638250.00000000,4513250.000000,3638250.000000,500mE45130N36380
4513750.00000000,3638250.00000000,4513750.000000,3638250.000000,500mE45135N36380
4514250.00000000,3638250.00000000,4514250.000000,3638250.000000,500mE45140N36380
4514750.00000000,3638250.00000000,4514750.000000,3638250.000000,500mE45145N36380
4515250.00000000,3638250.00000000,4515250.000000,3638250.000000,500mE45150N36380
4477750.00000000,3638750.00000000,4477750.000000,3638750.000000,500mE44775N36385
4478250.00000000,3638750.00000000,4478250.000000,3638750.000000,500mE44780N36385
4478750.00000000,3638750.00000000,4478750.000000,3638750.000000,500mE44785N36385
4479250.00000000,3638750.00000000,4479250.000000,3638750.000000,500mE44790N36385
4479750.00000000,3638750.00000000,4479750.000000,3638750.000000,500mE44795N36385
4480250.00000000,3638750.00000000,4480250.000000,3638750.000000,500mE44800N36385
4480750.00000000,3638750.00000000,4480750.000000,3638750.000000,500mE44805N36385
4481250.00000000,3638750.00000000,4481250.000000,3638750.000000,500mE44810N36385
4481750.00000000,3638750.00000000,4481750.000000,3638750.000000,500mE44815N36385
4482250.00000000,3638750.00000000,4482250.000000,3638750.000000,500mE44820N36385
4504750.00000000,3638750.00000000,4504750.000000,3638750.000000,500mE45045N36385
4505250.00000000,3638750.00000000,4505250.000000,3638750.000000,500mE45050N36385
4505750.00000000,3638750.00000000,4505750.000000,3638750.000000,500mE45055N36385
4506250.00000000,3638750.00000000,4506250.000000,3638750.000000,500mE45060N36385
4506750.00000000,3638750.00000000,4506750.000000,3638750.000000,500mE45065N36385
4507250.00000000,3638750.00000000,4507250.000000,3638750.000000,500mE45070N36385
4507750.00000000,3638750.00000000,4507750.000000,3638750.000000,500mE45075N36385
4508250.00000000,3638750.00000000,4508250.000000,3638750.000000,500mE45080N36385
4508750.00000000,3638750.00000000,4508750.000000,3638750.000000,500mE45085N36385
4509250.00000000,3638750.00000000,4509250.000000,3638750.000000,500mE45090N36385
4509750.00000000,3638750.00000000,4509750.000000,3638750.000000,500mE45095N36385
4510250.00000000,3638750.00000000,4510250.000000,3638750.000000,500mE45100N36385
4510750.00000000,3638750.00000000,4510750.000000,3638750.000000,500mE45105N36385
4511250.00000000,3638750.00000000,4511250.000000,3638750.000000,500mE45110N36385
4511750.00000000,3638750.00000000,4511750.000000,3638750.000000,500mE45115N36385
4512250.00000000,3638750.00000000,4512250.000000,3638750.000000,500mE45120N36385
4512750.00000000,3638750.00000000,4512750.000000,3638750.000000,500mE45125N36385
4513250.00000000,3638750.00000000,4513250.000000,3638750.000000,500mE45130N36385
4513750.00000000,3638750.00000000,4513750.000000,3638750.000000,500mE45135N36385
4514250.00000000,3638750.00000000,4514250.000000,3638750.000000,500mE45140N36385
4477750.00000000,3639250.00000000,4477750.000000,3639250.000000,500mE44775N36390
4478250.00000000,3639250.00000000,4478250.000000,3639250.000000,500mE44780N36390
4478750.00000000,3639250.00000000,4478750.000000,3639250.000000,500mE44785N36390
4479250.00000000,3639250.00000000,4479250.000000,3639250.000000,500mE44790N36390
4479750.00000000,3639250.00000000,4479750.000000,3639250.000000,500mE44795N36390
4480250.00000000,3639250.00000000,4480250.000000,3639250.000000,500mE44800N36390
4480750.00000000,3639250.00000000,4480750.000000,3639250.000000,500mE44805N36390
4481250.00000000,3639250.00000000,4481250.000000,3639250.000000,500mE44810N36390
4481750.00000000,3639250.00000000,4481750.000000,3639250.000000,500mE44815N36390
4504750.00000000,3639250.00000000,4504750.000000,3639250.000000,500mE45045N36390
4505250.00000000,3639250.00000000,4505250.000000,3639250.000000,500mE45050N36390
4505750.00000000,3639250.00000000,4505750.000000,3639250.000000,500mE45055N36390
4506250.00000000,3639250.00000000,4506250.000000,3639250.000000,500mE45060N36390
4506750.00000000,3639250.00000000,4506750.000000,3639250.000000,500mE45065N36390
4507250.00000000,3639250.00000000,4507250.000000,3639250.000000,500mE45070N36390
4507750.00000000,3639250.00000000,4507750.000000,3639250.000000,500mE45075N36390
4508250.00000000,3639250.00000000,4508250.000000,3639250.000000,500mE45080N36390
4508750.00000000,3639250.00000000,4508750.000000,3639250.000000,500mE45085N36390
4509250.00000000,3639250.00000000,4509250.000000,3639250.000000,500mE45090N36390
4509750.00000000,3639250.00000000,4509750.000000,3639250.000000,500mE45095N36390
4510250.00000000,3639250.00000000,4510250.000000,3639250.000000,500mE45100N36390
4510750.00000000,3639250.00000000,4510750.000000,3639250.000000,500mE45105N36390
4511250.00000000,3639250.00000000,4511250.000000,3639250.000000,500mE45110N36390
4511750.00000000,3639250.00000000,4511750.000000,3639250.000000,500mE45115N36390
4512250.00000000,3639250.00000000,4512250.000000,3639250.000000,500mE45120N36390
4512750.00000000,3639250.00000000,4512750.000000,3639250.000000,500mE45125N36390
4513250.00000000,3639250.00000000,4513250.000000,3639250.000000,500mE45130N36390
4513750.00000000,3639250.00000000,4513750.000000,3639250.000000,500mE45135N36390
4514250.00000000,3639250.00000000,4514250.000000,3639250.000000,500mE45140N36390
4477750.00000000,3639750.00000000,4477750.000000,3639750.000000,500mE44775N36395
4478250.00000000,3639750.00000000,4478250.000000,3639750.000000,500mE44780N36395
4478750.00000000,3639750.00000000,4478750.000000,3639750.000000,500mE44785N36395
4479250.00000000,3639750.00000000,4479250.000000,3639750.000000,500mE44790N36395
4479750.00000000,3639750.00000000,4479750.000000,3639750.000000,500mE44795N36395
4480250.00000000,3639750.00000000,4480250.000000,3639750.000000,500mE44800N36395
4480750.00000000,3639750.00000000,4480750.000000,3639750.000000,500mE44805N36395
4481250.00000000,3639750.00000000,4481250.000000,3639750.000000,500mE44810N36395
4481750.00000000,3639750.00000000,4481750.000000,3639750.000000,500mE44815N36395
4504250.00000000,3639750.00000000,4504250.000000,3639750.000000,500mE45040N36395
4504750.00000000,3639750.00000000,4504750.000000,3639750.000000,500mE45045N36395
4505250.00000000,3639750.00000000,4505250.000000,3639750.000000,500mE45050N36395
4505750.00000000,3639750.00000000,4505750.000000,3639750.000000,500mE45055N36395
4506250.00000000,3639750.00000000,4506250.000000,3639750.000000,500mE45060N36395
4506750.00000000,3639750.00000000,4506750.000000,3639750.000000,500mE45065N36395
4507250.00000000,3639750.00000000,4507250.000000,3639750.000000,500mE45070N36395
4507750.00000000,3639750.00000000,4507750.000000,3639750.000000,500mE45075N36395
4508250.00000000,3639750.00000000,4508250.000000,3639750.000000,500mE45080N36395
4508750.00000000,3639750.00000000,4508750.000000,3639750.000000,500mE45085N36395
4509250.00000000,3639750.00000000,4509250.000000,3639750.000000,500mE45090N36395
4509750.00000000,3639750.00000000,4509750.000000,3639750.000000,500mE45095N36395
4510250.00000000,3639750.00000000,4510250.000000,3639750.000000,500mE45100N36395
4510750.00000000,3639750.00000000,4510750.000000,3639750.000000,500mE45105N36395
4511250.00000000,3639750.00000000,4511250.000000,3639750.000000,500mE45110N36395
4511750.00000000,3639750.00000000,4511750.000000,3639750.000000,500mE45115N36395
4512250.00000000,3639750.00000000,4512250.000000,3639750.000000,500mE45120N36395
4512750.00000000,3639750.00000000,4512750.000000,3639750.000000,500mE45125N36395
4513250.00000000,3639750.00000000,4513250.000000,3639750.000000,500mE45130N36395
4513750.00000000,3639750.00000000,4513750.000000,3639750.000000,500mE45135N36395
4514250.00000000,3639750.00000000,4514250.000000,3639750.000000,500mE45140N36395
4477750.00000000,3640250.00000000,4477750.000000,3640250.000000,500mE44775N36400
4478250.00000000,3640250.00000000,4478250.000000,3640250.000000,500mE44780N36400
4478750.00000000,3640250.00000000,4478750.000000,3640250.000000,500mE44785N36400
4479250.00000000,3640250.00000000,4479250.000000,3640250.000000,500mE44790N36400
4479750.00000000,3640250.00000000,4479750.000000,3640250.000000,500mE44795N36400
4480250.00000000,3640250.00000000,4480250.000000,3640250.000000,500mE44800N36400
4480750.00000000,3640250.00000000,4480750.000000,3640250.000000,500mE44805N36400
4481250.00000000,3640250.00000000,4481250.000000,3640250.000000,500mE44810N36400
4481750.00000000,3640250.00000000,4481750.000000,3640250.000000,500mE44815N36400
4504250.00000000,3640250.00000000,4504250.000000,3640250.000000,500mE45040N36400
4504750.00000000,3640250.00000000,4504750.000000,3640250.000000,500mE45045N36400
4505250.00000000,3640250.00000000,4505250.000000,3640250.000000,500mE45050N36400
4505750.00000000,3640250.00000000,4505750.000000,3640250.000000,500mE45055N36400
4506250.00000000,3640250.00000000,4506250.000000,3640250.000000,500mE45060N36400
4506750.00000000,3640250.00000000,4506750.000000,3640250.000000,500mE45065N36400
4507250.00000000,3640250.00000000,4507250.000000,3640250.000000,500mE45070N36400
4507750.00000000,3640250.00000000,4507750.000000,3640250.000000,500mE45075N36400
4508250.00000000,3640250.00000000,4508250.000000,3640250.000000,500mE45080N36400
4508750.00000000,3640250.00000000,4508750.000000,3640250.000000,500mE45085N36400
4509250.00000000,3640250.00000000,4509250.000000,3640250.000000,500mE45090N36400
4509750.00000000,3640250.00000000,4509750.000000,3640250.000000,500mE45095N36400
4510250.00000000,3640250.00000000,4510250.000000,3640250.000000,500mE45100N36400
4510750.00000000,3640250.00000000,4510750.000000,3640250.000000,500mE45105N36400
4511250.00000000,3640250.00000000,4511250.000000,3640250.000000,500mE45110N36400
4511750.00000000,3640250.00000000,4511750.000000,3640250.000000,500mE45115N36400
4512250.00000000,3640250.00000000,4512250.000000,3640250.000000,500mE45120N36400
4512750.00000000,3640250.00000000,4512750.000000,3640250.000000,500mE45125N36400
4513250.00000000,3640250.00000000,4513250.000000,3640250.000000,500mE45130N36400
4513750.00000000,3640250.00000000,4513750.000000,3640250.000000,500mE45135N36400
4514250.00000000,3640250.00000000,4514250.000000,3640250.000000,500mE45140N36400
4477750.00000000,3640750.00000000,4477750.000000,3640750.000000,500mE44775N36405
4478250.00000000,3640750.00000000,4478250.000000,3640750.000000,500mE44780N36405
4478750.00000000,3640750.00000000,4478750.000000,3640750.000000,500mE44785N36405
4479250.00000000,3640750.00000000,4479250.000000,3640750.000000,500mE44790N36405
4479750.00000000,3640750.00000000,4479750.000000,3640750.000000,500mE44795N36405
4480250.00000000,3640750.00000000,4480250.000000,3640750.000000,500mE44800N36405
4480750.00000000,3640750.00000000,4480750.000000,3640750.000000,500mE44805N36405
4481250.00000000,3640750.00000000,4481250.000000,3640750.000000,500mE44810N36405
4481750.00000000,3640750.00000000,4481750.000000,3640750.000000,500mE44815N36405
4504250.00000000,3640750.00000000,4504250.000000,3640750.000000,500mE45040N36405
4504750.00000000,3640750.00000000,4504750.000000,3640750.000000,500mE45045N36405
4505250.00000000,3640750.00000000,4505250.000000,3640750.000000,500mE45050N36405
4505750.00000000,3640750.00000000,4505750.000000,3640750.000000,500mE45055N36405
4506250.00000000,3640750.00000000,4506250.000000,3640750.000000,500mE45060N36405
4506750.00000000,3640750.00000000,4506750.000000,3640750.000000,500mE45065N36405
4507250.00000000,3640750.00000000,4507250.000000,3640750.000000,500mE45070N36405
4507750.00000000,3640750.00000000,4507750.000000,3640750.000000,500mE45075N36405
4508250.00000000,3640750.00000000,4508250.000000,3640750.000000,500mE45080N36405
4508750.00000000,3640750.00000000,4508750.000000,3640750.000000,500mE45085N36405
4509250.00000000,3640750.00000000,4509250.000000,3640750.000000,500mE45090N36405
4509750.00000000,3640750.00000000,4509750.000000,3640750.000000,500mE45095N36405
4510250.00000000,3640750.00000000,4510250.000000,3640750.000000,500mE45100N36405
4510750.00000000,3640750.00000000,4510750.000000,3640750.000000,500mE45105N36405
4511250.00000000,3640750.00000000,4511250.000000,3640750.000000,500mE45110N36405
4511750.00000000,3640750.00000000,4511750.000000,3640750.000000,500mE45115N36405
4512250.00000000,3640750.00000000,4512250.000000,3640750.000000,500mE45120N36405
4512750.00000000,3640750.00000000,4512750.000000,3640750.000000,500mE45125N36405
4513250.00000000,3640750.00000000,4513250.000000,3640750.000000,500mE45130N36405
4477750.00000000,3641250.00000000,4477750.000000,3641250.000000,500mE44775N36410
4478250.00000000,3641250.00000000,4478250.000000,3641250.000000,500mE44780N36410
4478750.00000000,3641250.00000000,4478750.000000,3641250.000000,500mE44785N36410
4479250.00000000,3641250.00000000,4479250.000000,3641250.000000,500mE44790N36410
4479750.00000000,3641250.00000000,4479750.000000,3641250.000000,500mE44795N36410
4480250.00000000,3641250.00000000,4480250.000000,3641250.000000,500mE44800N36410
4480750.00000000,3641250.00000000,4480750.000000,3641250.000000,500mE44805N36410
4481250.00000000,3641250.00000000,4481250.000000,3641250.000000,500mE44810N36410
4481750.00000000,3641250.00000000,4481750.000000,3641250.000000,500mE44815N36410
4503750.00000000,3641250.00000000,4503750.000000,3641250.000000,500mE45035N36410
4504250.00000000,3641250.00000000,4504250.000000,3641250.000000,500mE45040N36410
4504750.00000000,3641250.00000000,4504750.000000,3641250.000000,500mE45045N36410
4505250.00000000,3641250.00000000,4505250.000000,3641250.000000,500mE45050N36410
4505750.00000000,3641250.00000000,4505750.000000,3641250.000000,500mE45055N36410
4506250.00000000,3641250.00000000,4506250.000000,3641250.000000,500mE45060N36410
4506750.00000000,3641250.00000000,4506750.000000,3641250.000000,500mE45065N36410
4507250.00000000,3641250.00000000,4507250.000000,3641250.000000,500mE45070N36410
4507750.00000000,3641250.00000000,4507750.000000,3641250.000000,500mE45075N36410
4508250.00000000,3641250.00000000,4508250.000000,3641250.000000,500mE45080N36410
4508750.00000000,3641250.00000000,4508750.000000,3641250.000000,500mE45085N36410
4509250.00000000,3641250.00000000,4509250.000000,3641250.000000,500mE45090N36410
4509750.00000000,3641250.00000000,4509750.000000,3641250.000000,500mE45095N36410
4510250.00000000,3641250.00000000,4510250.000000,3641250.000000,500mE45100N36410
4510750.00000000,3641250.00000000,4510750.000000,3641250.000000,500mE45105N36410
4511250.00000000,3641250.00000000,4511250.000000,3641250.000000,500mE45110N36410
4511750.00000000,3641250.00000000,4511750.000000,3641250.000000,500mE45115N36410
4512250.00000000,3641250.00000000,4512250.000000,3641250.000000,500mE45120N36410
4512750.00000000,3641250.00000000,4512750.000000,3641250.000000,500mE45125N36410
4513250.00000000,3641250.00000000,4513250.000000,3641250.000000,500mE45130N36410
4476750.00000000,3641750.00000000,4476750.000000,3641750.000000,500mE44765N36415
4477250.00000000,3641750.00000000,4477250.000000,3641750.000000,500mE44770N36415
4477750.00000000,3641750.00000000,4477750.000000,3641750.000000,500mE44775N36415
4478250.00000000,3641750.00000000,4478250.000000,3641750.000000,500mE44780N36415
4478750.00000000,3641750.00000000,4478750.000000,3641750.000000,500mE44785N36415
4479250.00000000,3641750.00000000,4479250.000000,3641750.000000,500mE44790N36415
4479750.00000000,3641750.00000000,4479750.000000,3641750.000000,500mE44795N36415
4480250.00000000,3641750.00000000,4480250.000000,3641750.000000,500mE44800N36415
4480750.00000000,3641750.00000000,4480750.000000,3641750.000000,500mE44805N36415
4481250.00000000,3641750.00000000,4481250.000000,3641750.000000,500mE44810N36415
4503250.00000000,3641750.00000000,4503250.000000,3641750.000000,500mE45030N36415
4503750.00000000,3641750.00000000,4503750.000000,3641750.000000,500mE45035N36415
4504250.00000000,3641750.00000000,4504250.000000,3641750.000000,500mE45040N36415
4504750.00000000,3641750.00000000,4504750.000000,3641750.000000,500mE45045N36415
4505250.00000000,3641750.00000000,4505250.000000,3641750.000000,500mE45050N36415
4505750.00000000,3641750.00000000,4505750.000000,3641750.000000,500mE45055N36415
4506250.00000000,3641750.00000000,4506250.000000,3641750.000000,500mE45060N36415
4506750.00000000,3641750.00000000,4506750.000000,3641750.000000,500mE45065N36415
4507250.00000000,3641750.00000000,4507250.000000,3641750.000000,500mE45070N36415
4507750.00000000,3641750.00000000,4507750.000000,3641750.000000,500mE45075N36415
4508250.00000000,3641750.00000000,4508250.000000,3641750.000000,500mE45080N36415
4508750.00000000,3641750.00000000,4508750.000000,3641750.000000,500mE45085N36415
4509250.00000000,3641750.00000000,4509250.000000,3641750.000000,500mE45090N36415
4509750.00000000,3641750.00000000,4509750.000000,3641750.000000,500mE45095N36415
4510250.00000000,3641750.00000000,4510250.000000,3641750.000000,500mE45100N36415
4510750.00000000,3641750.00000000,4510750.000000,3641750.000000,500mE45105N36415
4511250.00000000,3641750.00000000,4511250.000000,3641750.000000,500mE45110N36415
4511750.00000000,3641750.00000000,4511750.000000,3641750.000000,500mE45115N36415
4512250.00000000,3641750.00000000,4512250.000000,3641750.000000,500mE45120N36415
4476750.00000000,3642250.00000000,4476750.000000,3642250.000000,500mE44765N36420
4477250.00000000,3642250.00000000,4477250.000000,3642250.000000,500mE44770N36420
4477750.00000000,3642250.00000000,4477750.000000,3642250.000000,500mE44775N36420
4478250.00000000,3642250.00000000,4478250.000000,3642250.000000,500mE44780N36420
4478750.00000000,3642250.00000000,4478750.000000,3642250.000000,500mE44785N36420
4479250.00000000,3642250.00000000,4479250.000000,3642250.000000,500mE44790N36420
4479750.00000000,3642250.00000000,4479750.000000,3642250.000000,500mE44795N36420
4480250.00000000,3642250.00000000,4480250.000000,3642250.000000,500mE44800N36420
4480750.00000000,3642250.00000000,4480750.000000,3642250.000000,500mE44805N36420
4481250.00000000,3642250.00000000,4481250.000000,3642250.000000,500mE44810N36420
4502250.00000000,3642250.00000000,4502250.000000,3642250.000000,500mE45020N36420
4502750.00000000,3642250.00000000,4502750.000000,3642250.000000,500mE45025N36420
4503250.00000000,3642250.00000000,4503250.000000,3642250.000000,500mE45030N36420
4503750.00000000,3642250.00000000,4503750.000000,3642250.000000,500mE45035N36420
4504250.00000000,3642250.00000000,4504250.000000,3642250.000000,500mE45040N36420
4504750.00000000,3642250.00000000,4504750.000000,3642250.000000,500mE45045N36420
4505250.00000000,3642250.00000000,4505250.000000,3642250.000000,500mE45050N36420
4505750.00000000,3642250.00000000,4505750.000000,3642250.000000,500mE45055N36420
4506250.00000000,3642250.00000000,4506250.000000,3642250.000000,500mE45060N36420
4506750.00000000,3642250.00000000,4506750.000000,3642250.000000,500mE45065N36420
4507250.00000000,3642250.00000000,4507250.000000,3642250.000000,500mE45070N36420
4507750.00000000,3642250.00000000,4507750.000000,3642250.000000,500mE45075N36420
4508250.00000000,3642250.00000000,4508250.000000,3642250.000000,500mE45080N36420
4508750.00000000,3642250.00000000,4508750.000000,3642250.000000,500mE45085N36420
4509250.00000000,3642250.00000000,4509250.000000,3642250.000000,500mE45090N36420
4509750.00000000,3642250.00000000,4509750.000000,3642250.000000,500mE45095N36420
4510250.00000000,3642250.00000000,4510250.000000,3642250.000000,500mE45100N36420
4510750.00000000,3642250.00000000,4510750.000000,3642250.000000,500mE45105N36420
4511250.00000000,3642250.00000000,4511250.000000,3642250.000000,500mE45110N36420
4511750.00000000,3642250.00000000,4511750.000000,3642250.000000,500mE45115N36420
4512250.00000000,3642250.00000000,4512250.000000,3642250.000000,500mE45120N36420
4476750.00000000,3642750.00000000,4476750.000000,3642750.000000,500mE44765N36425
4477250.00000000,3642750.00000000,4477250.000000,3642750.000000,500mE44770N36425
4477750.00000000,3642750.00000000,4477750.000000,3642750.000000,500mE44775N36425
4478250.00000000,3642750.00000000,4478250.000000,3642750.000000,500mE44780N36425
4478750.00000000,3642750.00000000,4478750.000000,3642750.000000,500mE44785N36425
4479250.00000000,3642750.00000000,4479250.000000,3642750.000000,500mE44790N36425
4479750.00000000,3642750.00000000,4479750.000000,3642750.000000,500mE44795N36425
4480250.00000000,3642750.00000000,4480250.000000,3642750.000000,500mE44800N36425
4480750.00000000,3642750.00000000,4480750.000000,3642750.000000,500mE44805N36425
4498750.00000000,3642750.00000000,4498750.000000,3642750.000000,500mE44985N36425
4499250.00000000,3642750.00000000,4499250.000000,3642750.000000,500mE44990N36425
4502250.00000000,3642750.00000000,4502250.000000,3642750.000000,500mE45020N36425
4502750.00000000,3642750.00000000,4502750.000000,3642750.000000,500mE45025N36425
4503250.00000000,3642750.00000000,4503250.000000,3642750.000000,500mE45030N36425
4503750.00000000,3642750.00000000,4503750.000000,3642750.000000,500mE45035N36425
4504250.00000000,3642750.00000000,4504250.000000,3642750.000000,500mE45040N36425
4504750.00000000,3642750.00000000,4504750.000000,3642750.000000,500mE45045N36425
4505250.00000000,3642750.00000000,4505250.000000,3642750.000000,500mE45050N36425
4505750.00000000,3642750.00000000,4505750.000000,3642750.000000,500mE45055N36425
4506250.00000000,3642750.00000000,4506250.000000,3642750.000000,500mE45060N36425
4506750.00000000,3642750.00000000,4506750.000000,3642750.000000,500mE45065N36425
4507250.00000000,3642750.00000000,4507250.000000,3642750.000000,500mE45070N36425
4507750.00000000,3642750.00000000,4507750.000000,3642750.000000,500mE45075N36425
4508250.00000000,3642750.00000000,4508250.000000,3642750.000000,500mE45080N36425
4508750.00000000,3642750.00000000,4508750.000000,3642750.000000,500mE45085N36425
4509250.00000000,3642750.00000000,4509250.000000,3642750.000000,500mE45090N36425
4509750.00000000,3642750.00000000,4509750.000000,3642750.000000,500mE45095N36425
4510250.00000000,3642750.00000000,4510250.000000,3642750.000000,500mE45100N36425
4510750.00000000,3642750.00000000,4510750.000000,3642750.000000,500mE45105N36425
4511250.00000000,3642750.00000000,4511250.000000,3642750.000000,500mE45110N36425
4476750.00000000,3643250.00000000,4476750.000000,3643250.000000,500mE44765N36430
4477250.00000000,3643250.00000000,4477250.000000,3643250.000000,500mE44770N36430
4477750.00000000,3643250.00000000,4477750.000000,3643250.000000,500mE44775N36430
4478250.00000000,3643250.00000000,4478250.000000,3643250.000000,500mE44780N36430
4478750.00000000,3643250.00000000,4478750.000000,3643250.000000,500mE44785N36430
4479250.00000000,3643250.00000000,4479250.000000,3643250.000000,500mE44790N36430
4479750.00000000,3643250.00000000,4479750.000000,3643250.000000,500mE44795N36430
4480250.00000000,3643250.00000000,4480250.000000,3643250.000000,500mE44800N36430
4480750.00000000,3643250.00000000,4480750.000000,3643250.000000,500mE44805N36430
4498250.00000000,3643250.00000000,4498250.000000,3643250.000000,500mE44980N36430
4498750.00000000,3643250.00000000,4498750.000000,3643250.000000,500mE44985N36430
4499250.00000000,3643250.00000000,4499250.000000,3643250.000000,500mE44990N36430
4499750.00000000,3643250.00000000,4499750.000000,3643250.000000,500mE44995N36430
4500250.00000000,3643250.00000000,4500250.000000,3643250.000000,500mE45000N36430
4501750.00000000,3643250.00000000,4501750.000000,3643250.000000,500mE45015N36430
4502250.00000000,3643250.00000000,4502250.000000,3643250.000000,500mE45020N36430
4502750.00000000,3643250.00000000,4502750.000000,3643250.000000,500mE45025N36430
4503250.00000000,3643250.00000000,4503250.000000,3643250.000000,500mE45030N36430
4503750.00000000,3643250.00000000,4503750.000000,3643250.000000,500mE45035N36430
4504250.00000000,3643250.00000000,4504250.000000,3643250.000000,500mE45040N36430
4504750.00000000,3643250.00000000,4504750.000000,3643250.000000,500mE45045N36430
4505250.00000000,3643250.00000000,4505250.000000,3643250.000000,500mE45050N36430
4505750.00000000,3643250.00000000,4505750.000000,3643250.000000,500mE45055N36430
4506250.00000000,3643250.00000000,4506250.000000,3643250.000000,500mE45060N36430
4506750.00000000,3643250.00000000,4506750.000000,3643250.000000,500mE45065N36430
4507250.00000000,3643250.00000000,4507250.000000,3643250.000000,500mE45070N36430
4507750.00000000,3643250.00000000,4507750.000000,3643250.000000,500mE45075N36430
4508250.00000000,3643250.00000000,4508250.000000,3643250.000000,500mE45080N36430
4508750.00000000,3643250.00000000,4508750.000000,3643250.000000,500mE45085N36430
4509250.00000000,3643250.00000000,4509250.000000,3643250.000000,500mE45090N36430
4509750.00000000,3643250.00000000,4509750.000000,3643250.000000,500mE45095N36430
4510250.00000000,3643250.00000000,4510250.000000,3643250.000000,500mE45100N36430
4510750.00000000,3643250.00000000,4510750.000000,3643250.000000,500mE45105N36430
