XCoord,YCoord,ID500M
4514250.00000000,3629750.00000000,500mE45140N36295
4514750.00000000,3629750.00000000,500mE45145N36295
4515250.00000000,3629750.00000000,500mE45150N36295
4515750.00000000,3629750.00000000,500mE45155N36295
4516250.00000000,3629750.00000000,500mE45160N36295
4516750.00000000,3629750.00000000,500mE45165N36295
4517250.00000000,3629750.00000000,500mE45170N36295
4517750.00000000,3629750.00000000,500mE45175N36295
4518250.00000000,3629750.00000000,500mE45180N36295
4518750.00000000,3629750.00000000,500mE45185N36295
4519250.00000000,3629750.00000000,500mE45190N36295
4519750.00000000,3629750.00000000,500mE45195N36295
4520250.00000000,3629750.00000000,500mE45200N36295
4479750.00000000,3630250.00000000,500mE44795N36300
4480250.00000000,3630250.00000000,500mE44800N36300
4480750.00000000,3630250.00000000,500mE44805N36300
4481250.00000000,3630250.00000000,500mE44810N36300
4481750.00000000,3630250.00000000,500mE44815N36300
4482250.00000000,3630250.00000000,500mE44820N36300
4482750.00000000,3630250.00000000,500mE44825N36300
4483250.00000000,3630250.00000000,500mE44830N36300
4483750.00000000,3630250.00000000,500mE44835N36300
4484250.00000000,3630250.00000000,500mE44840N36300
4484750.00000000,3630250.00000000,500mE44845N36300
4485250.00000000,3630250.00000000,500mE44850N36300
4485750.00000000,3630250.00000000,500mE44855N36300
4486250.00000000,3630250.00000000,500mE44860N36300
4486750.00000000,3630250.00000000,500mE44865N36300
4487250.00000000,3630250.00000000,500mE44870N36300
4487750.00000000,3630250.00000000,500mE44875N36300
4488250.00000000,3630250.00000000,500mE44880N36300
4488750.00000000,3630250.00000000,500mE44885N36300
4489250.00000000,3630250.00000000,500mE44890N36300
4489750.00000000,3630250.00000000,500mE44895N36300
4490250.00000000,3630250.00000000,500mE44900N36300
4490750.00000000,3630250.00000000,500mE44905N36300
4491250.00000000,3630250.00000000,500mE44910N36300
4491750.00000000,3630250.00000000,500mE44915N36300
4492250.00000000,3630250.00000000,500mE44920N36300
4492750.00000000,3630250.00000000,500mE44925N36300
4493250.00000000,3630250.00000000,500mE44930N36300
4493750.00000000,3630250.00000000,500mE44935N36300
4494250.00000000,3630250.00000000,500mE44940N36300
4494750.00000000,3630250.00000000,500mE44945N36300
4495250.00000000,3630250.00000000,500mE44950N36300
4495750.00000000,3630250.00000000,500mE44955N36300
4496250.00000000,3630250.00000000,500mE44960N36300
4496750.00000000,3630250.00000000,500mE44965N36300
4497250.00000000,3630250.00000000,500mE44970N36300
4497750.00000000,3630250.00000000,500mE44975N36300
4498250.00000000,3630250.00000000,500mE44980N36300
4498750.00000000,3630250.00000000,500mE44985N36300
4499250.00000000,3630250.00000000,500mE44990N36300
4499750.00000000,3630250.00000000,500mE44995N36300
4500250.00000000,3630250.00000000,500mE45000N36300
4500750.00000000,3630250.00000000,500mE45005N36300
4501250.00000000,3630250.00000000,500mE45010N36300
4501750.00000000,3630250.00000000,500mE45015N36300
4502250.00000000,3630250.00000000,500mE45020N36300
4502750.00000000,3630250.00000000,500mE45025N36300
4503250.00000000,3630250.00000000,500mE45030N36300
4503750.00000000,3630250.00000000,500mE45035N36300
4504250.00000000,3630250.00000000,500mE45040N36300
4504750.00000000,3630250.00000000,500mE45045N36300
4505250.00000000,3630250.00000000,500mE45050N36300
4505750.00000000,3630250.00000000,500mE45055N36300
4506250.00000000,3630250.00000000,500mE45060N36300
4506750.00000000,3630250.00000000,500mE45065N36300
4507250.00000000,3630250.00000000,500mE45070N36300
4507750.00000000,3630250.00000000,500mE45075N36300
4508250.00000000,3630250.00000000,500mE45080N36300
4508750.00000000,3630250.00000000,500mE45085N36300
4509250.00000000,3630250.00000000,500mE45090N36300
4509750.00000000,3630250.00000000,500mE45095N36300
4510250.00000000,3630250.00000000,500mE45100N36300
4510750.00000000,3630250.00000000,500mE45105N36300
4511250.00000000,3630250.00000000,500mE45110N36300
4511750.00000000,3630250.00000000,500mE45115N36300
4512250.00000000,3630250.00000000,500mE45120N36300
4512750.00000000,3630250.00000000,500mE45125N36300
4513250.00000000,3630250.00000000,500mE45130N36300
4513750.00000000,3630250.00000000,500mE45135N36300
4514250.00000000,3630250.00000000,500mE45140N36300
4514750.00000000,3630250.00000000,500mE45145N36300
4515250.00000000,3630250.00000000,500mE45150N36300
4515750.00000000,3630250.00000000,500mE45155N36300
4516250.00000000,3630250.00000000,500mE45160N36300
4516750.00000000,3630250.00000000,500mE45165N36300
4517250.00000000,3630250.00000000,500mE45170N36300
4517750.00000000,3630250.00000000,500mE45175N36300
4518250.00000000,3630250.00000000,500mE45180N36300
4518750.00000000,3630250.00000000,500mE45185N36300
4519250.00000000,3630250.00000000,500mE45190N36300
4519750.00000000,3630250.00000000,500mE45195N36300
4520250.00000000,3630250.00000000,500mE45200N36300
4479750.00000000,3630750.00000000,500mE44795N36305
4480250.00000000,3630750.00000000,500mE44800N36305
4480750.00000000,3630750.00000000,500mE44805N36305
4481250.00000000,3630750.00000000,500mE44810N36305
4481750.00000000,3630750.00000000,500mE44815N36305
4482250.00000000,3630750.00000000,500mE44820N36305
4482750.00000000,3630750.00000000,500mE44825N36305
4483250.00000000,3630750.00000000,500mE44830N36305
4483750.00000000,3630750.00000000,500mE44835N36305
4484250.00000000,3630750.00000000,500mE44840N36305
4484750.00000000,3630750.00000000,500mE44845N36305
4485250.00000000,3630750.00000000,500mE44850N36305
4485750.00000000,3630750.00000000,500mE44855N36305
4486250.00000000,3630750.00000000,500mE44860N36305
4486750.00000000,3630750.00000000,500mE44865N36305
4487250.00000000,3630750.00000000,500mE44870N36305
4487750.00000000,3630750.00000000,500mE44875N36305
4488250.00000000,3630750.00000000,500mE44880N36305
4488750.00000000,3630750.00000000,500mE44885N36305
4489250.00000000,3630750.00000000,500mE44890N36305
4489750.00000000,3630750.00000000,500mE44895N36305
4490250.00000000,3630750.00000000,500mE44900N36305
4490750.00000000,3630750.00000000,500mE44905N36305
4491250.00000000,3630750.00000000,500mE44910N36305
4491750.00000000,3630750.00000000,500mE44915N36305
4492250.00000000,3630750.00000000,500mE44920N36305
4492750.00000000,3630750.00000000,500mE44925N36305
4493250.00000000,3630750.00000000,500mE44930N36305
4493750.00000000,3630750.00000000,500mE44935N36305
4494250.00000000,3630750.00000000,500mE44940N36305
4494750.00000000,3630750.00000000,500mE44945N36305
4495250.00000000,3630750.00000000,500mE44950N36305
4495750.00000000,3630750.00000000,500mE44955N36305
4496250.00000000,3630750.00000000,500mE44960N36305
4496750.00000000,3630750.00000000,500mE44965N36305
4497250.00000000,3630750.00000000,500mE44970N36305
4497750.00000000,3630750.00000000,500mE44975N36305
4498250.00000000,3630750.00000000,500mE44980N36305
4498750.00000000,3630750.00000000,500mE44985N36305
4499250.00000000,3630750.00000000,500mE44990N36305
4499750.00000000,3630750.00000000,500mE44995N36305
4500250.00000000,3630750.00000000,500mE45000N36305
4500750.00000000,3630750.00000000,500mE45005N36305
4501250.00000000,3630750.00000000,500mE45010N36305
4501750.00000000,3630750.00000000,500mE45015N36305
4502250.00000000,3630750.00000000,500mE45020N36305
4502750.00000000,3630750.00000000,500mE45025N36305
4503250.00000000,3630750.00000000,500mE45030N36305
4503750.00000000,3630750.00000000,500mE45035N36305
4504250.00000000,3630750.00000000,500mE45040N36305
4504750.00000000,3630750.00000000,500mE45045N36305
4505250.00000000,3630750.00000000,500mE45050N36305
4505750.00000000,3630750.00000000,500mE45055N36305
4506250.00000000,3630750.00000000,500mE45060N36305
4506750.00000000,3630750.00000000,500mE45065N36305
4507250.00000000,3630750.00000000,500mE45070N36305
4507750.00000000,3630750.00000000,500mE45075N36305
4508250.00000000,3630750.00000000,500mE45080N36305
4508750.00000000,3630750.00000000,500mE45085N36305
4509250.00000000,3630750.00000000,500mE45090N36305
4509750.00000000,3630750.00000000,500mE45095N36305
4510250.00000000,3630750.00000000,500mE45100N36305
4510750.00000000,3630750.00000000,500mE45105N36305
4511250.00000000,3630750.00000000,500mE45110N36305
4511750.00000000,3630750.00000000,500mE45115N36305
4512250.00000000,3630750.00000000,500mE45120N36305
4512750.00000000,3630750.00000000,500mE45125N36305
4513250.00000000,3630750.00000000,500mE45130N36305
4513750.00000000,3630750.00000000,500mE45135N36305
4514250.00000000,3630750.00000000,500mE45140N36305
4514750.00000000,3630750.00000000,500mE45145N36305
4515250.00000000,3630750.00000000,500mE45150N36305
4515750.00000000,3630750.00000000,500mE45155N36305
4516250.00000000,3630750.00000000,500mE45160N36305
4516750.00000000,3630750.00000000,500mE45165N36305
4517250.00000000,3630750.00000000,500mE45170N36305
4517750.00000000,3630750.00000000,500mE45175N36305
4518250.00000000,3630750.00000000,500mE45180N36305
4518750.00000000,3630750.00000000,500mE45185N36305
4519250.00000000,3630750.00000000,500mE45190N36305
4519750.00000000,3630750.00000000,500mE45195N36305
4520250.00000000,3630750.00000000,500mE45200N36305
4479750.00000000,3631250.00000000,500mE44795N36310
4480250.00000000,3631250.00000000,500mE44800N36310
4480750.00000000,3631250.00000000,500mE44805N36310
4481250.00000000,3631250.00000000,500mE44810N36310
4481750.00000000,3631250.00000000,500mE44815N36310
4482250.00000000,3631250.00000000,500mE44820N36310
4482750.00000000,3631250.00000000,500mE44825N36310
4483250.00000000,3631250.00000000,500mE44830N36310
4483750.00000000,3631250.00000000,500mE44835N36310
4484250.00000000,3631250.00000000,500mE44840N36310
4484750.00000000,3631250.00000000,500mE44845N36310
4485250.00000000,3631250.00000000,500mE44850N36310
4485750.00000000,3631250.00000000,500mE44855N36310
4486250.00000000,3631250.00000000,500mE44860N36310
4486750.00000000,3631250.00000000,500mE44865N36310
4487250.00000000,3631250.00000000,500mE44870N36310
4487750.00000000,3631250.00000000,500mE44875N36310
4488250.00000000,3631250.00000000,500mE44880N36310
4488750.00000000,3631250.00000000,500mE44885N36310
4489250.00000000,3631250.00000000,500mE44890N36310
4489750.00000000,3631250.00000000,500mE44895N36310
4490250.00000000,3631250.00000000,500mE44900N36310
4490750.00000000,3631250.00000000,500mE44905N36310
4491250.00000000,3631250.00000000,500mE44910N36310
4491750.00000000,3631250.00000000,500mE44915N36310
4492250.00000000,3631250.00000000,500mE44920N36310
4492750.00000000,3631250.00000000,500mE44925N36310
4493250.00000000,3631250.00000000,500mE44930N36310
4493750.00000000,3631250.00000000,500mE44935N36310
4494250.00000000,3631250.00000000,500mE44940N36310
4494750.00000000,3631250.00000000,500mE44945N36310
4495250.00000000,3631250.00000000,500mE44950N36310
4495750.00000000,3631250.00000000,500mE44955N36310
4496250.00000000,3631250.00000000,500mE44960N36310
4496750.00000000,3631250.00000000,500mE44965N36310
4497250.00000000,3631250.00000000,500mE44970N36310
4497750.00000000,3631250.00000000,500mE44975N36310
4498250.00000000,3631250.00000000,500mE44980N36310
4498750.00000000,3631250.00000000,500mE44985N36310
4499250.00000000,3631250.00000000,500mE44990N36310
4499750.00000000,3631250.00000000,500mE44995N36310
4500250.00000000,3631250.00000000,500mE45000N36310
4500750.00000000,3631250.00000000,500mE45005N36310
4501250.00000000,3631250.00000000,500mE45010N36310
4501750.00000000,3631250.00000000,500mE45015N36310
4502250.00000000,3631250.00000000,500mE45020N36310
4502750.00000000,3631250.00000000,500mE45025N36310
4503250.00000000,3631250.00000000,500mE45030N36310
4503750.00000000,3631250.00000000,500mE45035N36310
4504250.00000000,3631250.00000000,500mE45040N36310
4504750.00000000,3631250.00000000,500mE45045N36310
4505250.00000000,3631250.00000000,500mE45050N36310
4505750.00000000,3631250.00000000,500mE45055N36310
4506250.00000000,3631250.00000000,500mE45060N36310
4506750.00000000,3631250.00000000,500mE45065N36310
4507250.00000000,3631250.00000000,500mE45070N36310
4507750.00000000,3631250.00000000,500mE45075N36310
4508250.00000000,3631250.00000000,500mE45080N36310
4508750.00000000,3631250.00000000,500mE45085N36310
4509250.00000000,3631250.00000000,500mE45090N36310
4509750.00000000,3631250.00000000,500mE45095N36310
4510250.00000000,3631250.00000000,500mE45100N36310
4510750.00000000,3631250.00000000,500mE45105N36310
4511250.00000000,3631250.00000000,500mE45110N36310
4511750.00000000,3631250.00000000,500mE45115N36310
4512250.00000000,3631250.00000000,500mE45120N36310
4512750.00000000,3631250.00000000,500mE45125N36310
4513250.00000000,3631250.00000000,500mE45130N36310
4513750.00000000,3631250.00000000,500mE45135N36310
4514250.00000000,3631250.00000000,500mE45140N36310
4514750.00000000,3631250.00000000,500mE45145N36310
4515250.00000000,3631250.00000000,500mE45150N36310
4515750.00000000,3631250.00000000,500mE45155N36310
4516250.00000000,3631250.00000000,500mE45160N36310
4516750.00000000,3631250.00000000,500mE45165N36310
4517250.00000000,3631250.00000000,500mE45170N36310
4517750.00000000,3631250.00000000,500mE45175N36310
4518250.00000000,3631250.00000000,500mE45180N36310
4518750.00000000,3631250.00000000,500mE45185N36310
4519250.00000000,3631250.00000000,500mE45190N36310
4519750.00000000,3631250.00000000,500mE45195N36310
4520250.00000000,3631250.00000000,500mE45200N36310
4479750.00000000,3631750.00000000,500mE44795N36315
4480250.00000000,3631750.00000000,500mE44800N36315
4480750.00000000,3631750.00000000,500mE44805N36315
4481250.00000000,3631750.00000000,500mE44810N36315
4481750.00000000,3631750.00000000,500mE44815N36315
4482250.00000000,3631750.00000000,500mE44820N36315
4482750.00000000,3631750.00000000,500mE44825N36315
4483250.00000000,3631750.00000000,500mE44830N36315
4483750.00000000,3631750.00000000,500mE44835N36315
4484250.00000000,3631750.00000000,500mE44840N36315
4484750.00000000,3631750.00000000,500mE44845N36315
4485250.00000000,3631750.00000000,500mE44850N36315
4485750.00000000,3631750.00000000,500mE44855N36315
4486250.00000000,3631750.00000000,500mE44860N36315
4486750.00000000,3631750.00000000,500mE44865N36315
4487250.00000000,3631750.00000000,500mE44870N36315
4487750.00000000,3631750.00000000,500mE44875N36315
4488250.00000000,3631750.00000000,500mE44880N36315
4488750.00000000,3631750.00000000,500mE44885N36315
4489250.00000000,3631750.00000000,500mE44890N36315
4489750.00000000,3631750.00000000,500mE44895N36315
4490250.00000000,3631750.00000000,500mE44900N36315
4490750.00000000,3631750.00000000,500mE44905N36315
4491250.00000000,3631750.00000000,500mE44910N36315
4491750.00000000,3631750.00000000,500mE44915N36315
4492250.00000000,3631750.00000000,500mE44920N36315
4492750.00000000,3631750.00000000,500mE44925N36315
4493250.00000000,3631750.00000000,500mE44930N36315
4493750.00000000,3631750.00000000,500mE44935N36315
4494250.00000000,3631750.00000000,500mE44940N36315
4494750.00000000,3631750.00000000,500mE44945N36315
4495250.00000000,3631750.00000000,500mE44950N36315
4495750.00000000,3631750.00000000,500mE44955N36315
4496250.00000000,3631750.00000000,500mE44960N36315
4496750.00000000,3631750.00000000,500mE44965N36315
4497250.00000000,3631750.00000000,500mE44970N36315
4497750.00000000,3631750.00000000,500mE44975N36315
4498250.00000000,3631750.00000000,500mE44980N36315
4498750.00000000,3631750.00000000,500mE44985N36315
4499250.00000000,3631750.00000000,500mE44990N36315
4499750.00000000,3631750.00000000,500mE44995N36315
4500250.00000000,3631750.00000000,500mE45000N36315
4500750.00000000,3631750.00000000,500mE45005N36315
4501250.00000000,3631750.00000000,500mE45010N36315
4501750.00000000,3631750.00000000,500mE45015N36315
4502250.00000000,3631750.00000000,500mE45020N36315
4502750.00000000,3631750.00000000,500mE45025N36315
4503250.00000000,3631750.00000000,500mE45030N36315
4503750.00000000,3631750.00000000,500mE45035N36315
4504250.00000000,3631750.00000000,500mE45040N36315
4504750.00000000,3631750.00000000,500mE45045N36315
4505250.00000000,3631750.00000000,500mE45050N36315
4505750.00000000,3631750.00000000,500mE45055N36315
4506250.00000000,3631750.00000000,500mE45060N36315
4506750.00000000,3631750.00000000,500mE45065N36315
4507250.00000000,3631750.00000000,500mE45070N36315
4507750.00000000,3631750.00000000,500mE45075N36315
4508250.00000000,3631750.00000000,500mE45080N36315
4508750.00000000,3631750.00000000,500mE45085N36315
4509250.00000000,3631750.00000000,500mE45090N36315
4509750.00000000,3631750.00000000,500mE45095N36315
4510250.00000000,3631750.00000000,500mE45100N36315
4510750.00000000,3631750.00000000,500mE45105N36315
4511250.00000000,3631750.00000000,500mE45110N36315
4511750.00000000,3631750.00000000,500mE45115N36315
4512250.00000000,3631750.00000000,500mE45120N36315
4512750.00000000,3631750.00000000,500mE45125N36315
4513250.00000000,3631750.00000000,500mE45130N36315
4513750.00000000,3631750.00000000,500mE45135N36315
4514250.00000000,3631750.00000000,500mE45140N36315
4514750.00000000,3631750.00000000,500mE45145N36315
4515250.00000000,3631750.00000000,500mE45150N36315
4515750.00000000,3631750.00000000,500mE45155N36315
4516250.00000000,3631750.00000000,500mE45160N36315
4516750.00000000,3631750.00000000,500mE45165N36315
4517250.00000000,3631750.00000000,500mE45170N36315
4517750.00000000,3631750.00000000,500mE45175N36315
4518250.00000000,3631750.00000000,500mE45180N36315
4518750.00000000,3631750.00000000,500mE45185N36315
4519250.00000000,3631750.00000000,500mE45190N36315
4479750.00000000,3632250.00000000,500mE44795N36320
4480250.00000000,3632250.00000000,500mE44800N36320
4480750.00000000,3632250.00000000,500mE44805N36320
4481250.00000000,3632250.00000000,500mE44810N36320
4481750.00000000,3632250.00000000,500mE44815N36320
4482250.00000000,3632250.00000000,500mE44820N36320
4482750.00000000,3632250.00000000,500mE44825N36320
4483250.00000000,3632250.00000000,500mE44830N36320
4483750.00000000,3632250.00000000,500mE44835N36320
4484250.00000000,3632250.00000000,500mE44840N36320
4484750.00000000,3632250.00000000,500mE44845N36320
4485250.00000000,3632250.00000000,500mE44850N36320
4485750.00000000,3632250.00000000,500mE44855N36320
4486250.00000000,3632250.00000000,500mE44860N36320
4486750.00000000,3632250.00000000,500mE44865N36320
4487250.00000000,3632250.00000000,500mE44870N36320
4487750.00000000,3632250.00000000,500mE44875N36320
4488250.00000000,3632250.00000000,500mE44880N36320
4488750.00000000,3632250.00000000,500mE44885N36320
4489250.00000000,3632250.00000000,500mE44890N36320
4489750.00000000,3632250.00000000,500mE44895N36320
4490250.00000000,3632250.00000000,500mE44900N36320
4490750.00000000,3632250.00000000,500mE44905N36320
4491250.00000000,3632250.00000000,500mE44910N36320
4491750.00000000,3632250.00000000,500mE44915N36320
4492250.00000000,3632250.00000000,500mE44920N36320
4492750.00000000,3632250.00000000,500mE44925N36320
4493250.00000000,3632250.00000000,500mE44930N36320
4493750.00000000,3632250.00000000,500mE44935N36320
4494250.00000000,3632250.00000000,500mE44940N36320
4494750.00000000,3632250.00000000,500mE44945N36320
4495250.00000000,3632250.00000000,500mE44950N36320
4495750.00000000,3632250.00000000,500mE44955N36320
4496250.00000000,3632250.00000000,500mE44960N36320
4496750.00000000,3632250.00000000,500mE44965N36320
4497250.00000000,3632250.00000000,500mE44970N36320
4497750.00000000,3632250.00000000,500mE44975N36320
4498250.00000000,3632250.00000000,500mE44980N36320
4498750.00000000,3632250.00000000,500mE44985N36320
4499250.00000000,3632250.00000000,500mE44990N36320
4499750.00000000,3632250.00000000,500mE44995N36320
4500250.00000000,3632250.00000000,500mE45000N36320
4500750.00000000,3632250.00000000,500mE45005N36320
4501250.00000000,3632250.00000000,500mE45010N36320
4501750.00000000,3632250.00000000,500mE45015N36320
4502250.00000000,3632250.00000000,500mE45020N36320
4502750.00000000,3632250.00000000,500mE45025N36320
4503250.00000000,3632250.00000000,500mE45030N36320
4503750.00000000,3632250.00000000,500mE45035N36320
4504250.00000000,3632250.00000000,500mE45040N36320
4504750.00000000,3632250.00000000,500mE45045N36320
4505250.00000000,3632250.00000000,500mE45050N36320
4505750.00000000,3632250.00000000,500mE45055N36320
4506250.00000000,3632250.00000000,500mE45060N36320
4506750.00000000,3632250.00000000,500mE45065N36320
4507250.00000000,3632250.00000000,500mE45070N36320
4507750.00000000,3632250.00000000,500mE45075N36320
4508250.00000000,3632250.00000000,500mE45080N36320
4508750.00000000,3632250.00000000,500mE45085N36320
4509250.00000000,3632250.00000000,500mE45090N36320
4509750.00000000,3632250.00000000,500mE45095N36320
4510250.00000000,3632250.00000000,500mE45100N36320
4510750.00000000,3632250.00000000,500mE45105N36320
4511250.00000000,3632250.00000000,500mE45110N36320
4511750.00000000,3632250.00000000,500mE45115N36320
4512250.00000000,3632250.00000000,500mE45120N36320
4512750.00000000,3632250.00000000,500mE45125N36320
4513250.00000000,3632250.00000000,500mE45130N36320
4513750.00000000,3632250.00000000,500mE45135N36320
4514250.00000000,3632250.00000000,500mE45140N36320
4514750.00000000,3632250.00000000,500mE45145N36320
4515250.00000000,3632250.00000000,500mE45150N36320
4515750.00000000,3632250.00000000,500mE45155N36320
4516250.00000000,3632250.00000000,500mE45160N36320
4516750.00000000,3632250.00000000,500mE45165N36320
4517250.00000000,3632250.00000000,500mE45170N36320
4517750.00000000,3632250.00000000,500mE45175N36320
4518250.00000000,3632250.00000000,500mE45180N36320
4518750.00000000,3632250.00000000,500mE45185N36320
4519250.00000000,3632250.00000000,500mE45190N36320
4478750.00000000,3632750.00000000,500mE44785N36325
4479250.00000000,3632750.00000000,500mE44790N36325
4479750.00000000,3632750.00000000,500mE44795N36325
4480250.00000000,3632750.00000000,500mE44800N36325
4480750.00000000,3632750.00000000,500mE44805N36325
4481250.00000000,3632750.00000000,500mE44810N36325
4481750.00000000,3632750.00000000,500mE44815N36325
4482250.00000000,3632750.00000000,500mE44820N36325
4482750.00000000,3632750.00000000,500mE44825N36325
4483250.00000000,3632750.00000000,500mE44830N36325
4483750.00000000,3632750.00000000,500mE44835N36325
4484250.00000000,3632750.00000000,500mE44840N36325
4484750.00000000,3632750.00000000,500mE44845N36325
4485250.00000000,3632750.00000000,500mE44850N36325
4485750.00000000,3632750.00000000,500mE44855N36325
4486250.00000000,3632750.00000000,500mE44860N36325
4486750.00000000,3632750.00000000,500mE44865N36325
4487250.00000000,3632750.00000000,500mE44870N36325
4487750.00000000,3632750.00000000,500mE44875N36325
4488250.00000000,3632750.00000000,500mE44880N36325
4488750.00000000,3632750.00000000,500mE44885N36325
4489250.00000000,3632750.00000000,500mE44890N36325
4489750.00000000,3632750.00000000,500mE44895N36325
4490250.00000000,3632750.00000000,500mE44900N36325
4490750.00000000,3632750.00000000,500mE44905N36325
4491250.00000000,3632750.00000000,500mE44910N36325
4491750.00000000,3632750.00000000,500mE44915N36325
4492250.00000000,3632750.00000000,500mE44920N36325
4492750.00000000,3632750.00000000,500mE44925N36325
4493250.00000000,3632750.00000000,500mE44930N36325
4493750.00000000,3632750.00000000,500mE44935N36325
4494250.00000000,3632750.00000000,500mE44940N36325
4494750.00000000,3632750.00000000,500mE44945N36325
4495250.00000000,3632750.00000000,500mE44950N36325
4495750.00000000,3632750.00000000,500mE44955N36325
4496250.00000000,3632750.00000000,500mE44960N36325
4496750.00000000,3632750.00000000,500mE44965N36325
4497250.00000000,3632750.00000000,500mE44970N36325
4497750.00000000,3632750.00000000,500mE44975N36325
4498250.00000000,3632750.00000000,500mE44980N36325
4498750.00000000,3632750.00000000,500mE44985N36325
4499250.00000000,3632750.00000000,500mE44990N36325
4499750.00000000,3632750.00000000,500mE44995N36325
4500250.00000000,3632750.00000000,500mE45000N36325
4500750.00000000,3632750.00000000,500mE45005N36325
4501250.00000000,3632750.00000000,500mE45010N36325
4501750.00000000,3632750.00000000,500mE45015N36325
4502250.00000000,3632750.00000000,500mE45020N36325
4502750.00000000,3632750.00000000,500mE45025N36325
4503250.00000000,3632750.00000000,500mE45030N36325
4503750.00000000,3632750.00000000,500mE45035N36325
4504250.00000000,3632750.00000000,500mE45040N36325
4504750.00000000,3632750.00000000,500mE45045N36325
4505250.00000000,3632750.00000000,500mE45050N36325
4505750.00000000,3632750.00000000,500mE45055N36325
4506250.00000000,3632750.00000000,500mE45060N36325
4506750.00000000,3632750.00000000,500mE45065N36325
4507250.00000000,3632750.00000000,500mE45070N36325
4507750.00000000,3632750.00000000,500mE45075N36325
4508250.00000000,3632750.00000000,500mE45080N36325
4508750.00000000,3632750.00000000,500mE45085N36325
4509250.00000000,3632750.00000000,500mE45090N36325
4509750.00000000,3632750.00000000,500mE45095N36325
4510250.00000000,3632750.00000000,500mE45100N36325
4510750.00000000,3632750.00000000,500mE45105N36325
4511250.00000000,3632750.00000000,500mE45110N36325
4511750.00000000,3632750.00000000,500mE45115N36325
4512250.00000000,3632750.00000000,500mE45120N36325
4512750.00000000,3632750.00000000,500mE45125N36325
4513250.00000000,3632750.00000000,500mE45130N36325
4513750.00000000,3632750.00000000,500mE45135N36325
4514250.00000000,3632750.00000000,500mE45140N36325
4514750.00000000,3632750.00000000,500mE45145N36325
4515250.00000000,3632750.00000000,500mE45150N36325
4515750.00000000,3632750.00000000,500mE45155N36325
4516250.00000000,3632750.00000000,500mE45160N36325
4516750.00000000,3632750.00000000,500mE45165N36325
4517250.00000000,3632750.00000000,500mE45170N36325
4517750.00000000,3632750.00000000,500mE45175N36325
4518250.00000000,3632750.00000000,500mE45180N36325
4478750.00000000,3633250.00000000,500mE44785N36330
4479250.00000000,3633250.00000000,500mE44790N36330
4479750.00000000,3633250.00000000,500mE44795N36330
4480250.00000000,3633250.00000000,500mE44800N36330
4480750.00000000,3633250.00000000,500mE44805N36330
4481250.00000000,3633250.00000000,500mE44810N36330
4481750.00000000,3633250.00000000,500mE44815N36330
4482250.00000000,3633250.00000000,500mE44820N36330
4482750.00000000,3633250.00000000,500mE44825N36330
4483250.00000000,3633250.00000000,500mE44830N36330
4483750.00000000,3633250.00000000,500mE44835N36330
4484250.00000000,3633250.00000000,500mE44840N36330
4484750.00000000,3633250.00000000,500mE44845N36330
4485250.00000000,3633250.00000000,500mE44850N36330
4485750.00000000,3633250.00000000,500mE44855N36330
4486250.00000000,3633250.00000000,500mE44860N36330
4486750.00000000,3633250.00000000,500mE44865N36330
4487250.00000000,3633250.00000000,500mE44870N36330
4487750.00000000,3633250.00000000,500mE44875N36330
4488250.00000000,3633250.00000000,500mE44880N36330
4488750.00000000,3633250.00000000,500mE44885N36330
4489250.00000000,3633250.00000000,500mE44890N36330
4489750.00000000,3633250.00000000,500mE44895N36330
4490250.00000000,3633250.00000000,500mE44900N36330
4490750.00000000,3633250.00000000,500mE44905N36330
4491250.00000000,3633250.00000000,500mE44910N36330
4491750.00000000,3633250.00000000,500mE44915N36330
4492250.00000000,3633250.00000000,500mE44920N36330
4492750.00000000,3633250.00000000,500mE44925N36330
4493250.00000000,3633250.00000000,500mE44930N36330
4493750.00000000,3633250.00000000,500mE44935N36330
4494250.00000000,3633250.00000000,500mE44940N36330
4494750.00000000,3633250.00000000,500mE44945N36330
4495250.00000000,3633250.00000000,500mE44950N36330
4495750.00000000,3633250.00000000,500mE44955N36330
4496250.00000000,3633250.00000000,500mE44960N36330
4496750.00000000,3633250.00000000,500mE44965N36330
4497250.00000000,3633250.00000000,500mE44970N36330
4497750.00000000,3633250.00000000,500mE44975N36330
4498250.00000000,3633250.00000000,500mE44980N36330
4498750.00000000,3633250.00000000,500mE44985N36330
4499250.00000000,3633250.00000000,500mE44990N36330
4499750.00000000,3633250.00000000,500mE44995N36330
4500250.00000000,3633250.00000000,500mE45000N36330
4500750.00000000,3633250.00000000,500mE45005N36330
4501250.00000000,3633250.00000000,500mE45010N36330
4501750.00000000,3633250.00000000,500mE45015N36330
4502250.00000000,3633250.00000000,500mE45020N36330
4502750.00000000,3633250.00000000,500mE45025N36330
4503250.00000000,3633250.00000000,500mE45030N36330
4503750.00000000,3633250.00000000,500mE45035N36330
4504250.00000000,3633250.00000000,500mE45040N36330
4504750.00000000,3633250.00000000,500mE45045N36330
4505250.00000000,3633250.00000000,500mE45050N36330
4505750.00000000,3633250.00000000,500mE45055N36330
4506250.00000000,3633250.00000000,500mE45060N36330
4506750.00000000,3633250.00000000,500mE45065N36330
4507250.00000000,3633250.00000000,500mE45070N36330
4507750.00000000,3633250.00000000,500mE45075N36330
4508250.00000000,3633250.00000000,500mE45080N36330
