XCoord,YCoord,layer
4473250,3596250,0
4473750,3596250,0
4474250,3596250,0
4474750,3596250,0
4475250,3596250,0
4475750,3596250,0
4476250,3596250,0
4476750,3596250,0
4477250,3596250,0
4477750,3596250,0
4478250,3596250,0
4478750,3596250,0
4479250,3596250,0
4479750,3596250,0
4480250,3596250,0
4480750,3596250,0
4481250,3596250,0
4481750,3596250,0
4482250,3596250,0
4482750,3596250,0
4483250,3596250,0
4483750,3596250,0
4484250,3596250,0
4484750,3596250,0
4485250,3596250,0
4485750,3596250,0
4486250,3596250,0
4486750,3596250,0
4487250,3596250,0
4487750,3596250,0
4488250,3596250,0
4488750,3596250,0
4489250,3596250,0
4489750,3596250,0
4490250,3596250,0
4490750,3596250,0
4491250,3596250,0
4491750,3596250,0
4492250,3596250,0
4492750,3596250,0
4493250,3596250,0
4493750,3596250,0
4494250,3596250,0
4494750,3596250,0
4495250,3596250,0
4495750,3596250,0
4496250,3596250,0
4496750,3596250,0
4497250,3596250,0
4497750,3596250,0
4498250,3596250,0
4498750,3596250,0
4499250,3596250,0
4499750,3596250,0
4500250,3596250,0
4500750,3596250,0
4501250,3596250,0
4501750,3596250,0
4502250,3596250,0
4502750,3596250,0
4503250,3596250,0
4503750,3596250,0
4504250,3596250,0
4504750,3596250,0
4505250,3596250,0
4505750,3596250,0
4506250,3596250,0
4506750,3596250,0
4507250,3596250,0
4507750,3596250,0
4508250,3596250,0
4508750,3596250,0
4509250,3596250,0
4509750,3596250,0
4510250,3596250,0
4510750,3596250,0
4511250,3596250,0
4511750,3596250,0
4512250,3596250,0
4512750,3596250,0
4513250,3596250,0
4513750,3596250,0
4459750,3595750,0
4460250,3595750,0
4460750,3595750,0
4461250,3595750,0
4461750,3595750,0
4462250,3595750,0
4462750,3595750,0
4463250,3595750,0
4463750,3595750,0
4464250,3595750,0
4464750,3595750,0
4465250,3595750,0
4465750,3595750,0
4466250,3595750,0
4466750,3595750,0
4467250,3595750,0
4467750,3595750,0
4468250,3595750,0
4468750,3595750,0
4469250,3595750,0
4469750,3595750,0
4470250,3595750,0
4470750,3595750,0
4471250,3595750,0
4471750,3595750,0
4472250,3595750,0
4472750,3595750,0
4473250,3595750,0
4473750,3595750,0
4474250,3595750,0
4474750,3595750,0
4475250,3595750,0
4475750,3595750,0
4476250,3595750,0
4476750,3595750,0
4477250,3595750,0
4477750,3595750,0
4478250,3595750,0
4478750,3595750,0
4479250,3595750,0
4479750,3595750,0
4480250,3595750,0
4480750,3595750,0
4481250,3595750,0
4481750,3595750,0
4482250,3595750,0
4482750,3595750,0
4483250,3595750,0
4483750,3595750,0
4484250,3595750,0
4484750,3595750,0
4485250,3595750,0
4485750,3595750,0
4486250,3595750,0
4486750,3595750,0
4487250,3595750,0
4487750,3595750,0
4488250,3595750,0
4488750,3595750,0
4489250,3595750,0
4489750,3595750,0
4490250,3595750,0
4490750,3595750,0
4491250,3595750,0
4491750,3595750,0
4492250,3595750,0
4492750,3595750,0
4493250,3595750,0
4493750,3595750,0
4494250,3595750,0
4494750,3595750,0
4495250,3595750,0
4495750,3595750,0
4496250,3595750,0
4496750,3595750,0
4497250,3595750,0
4497750,3595750,0
4498250,3595750,0
4498750,3595750,0
4499250,3595750,0
4499750,3595750,0
4500250,3595750,0
4500750,3595750,0
4501250,3595750,0
4501750,3595750,0
4502250,3595750,0
4502750,3595750,0
4503250,3595750,0
4503750,3595750,0
4504250,3595750,0
4504750,3595750,0
4505250,3595750,0
4505750,3595750,0
4506250,3595750,0
4506750,3595750,0
4507250,3595750,0
4507750,3595750,0
4508250,3595750,0
4508750,3595750,0
4509250,3595750,0
4509750,3595750,0
4510250,3595750,0
4510750,3595750,0
4511250,3595750,0
4511750,3595750,0
4512250,3595750,0
4512750,3595750,0
4513250,3595750,0
4513750,3595750,0
4459750,3595250,0
4460250,3595250,0
4460750,3595250,0
4461250,3595250,0
4461750,3595250,0
4462250,3595250,0
4462750,3595250,0
4463250,3595250,0
4463750,3595250,0
4464250,3595250,0
4464750,3595250,0
4465250,3595250,0
4465750,3595250,0
4466250,3595250,0
4466750,3595250,0
4467250,3595250,0
4467750,3595250,0
4468250,3595250,0
4468750,3595250,0
4469250,3595250,0
4469750,3595250,0
4470250,3595250,0
4470750,3595250,0
4471250,3595250,0
4471750,3595250,0
4472250,3595250,0
4472750,3595250,0
4473250,3595250,0
4473750,3595250,0
4474250,3595250,0
4474750,3595250,0
4475250,3595250,0
4475750,3595250,0
4476250,3595250,0
4476750,3595250,0
4477250,3595250,0
4477750,3595250,0
4478250,3595250,0
4478750,3595250,0
4479250,3595250,0
4479750,3595250,0
4480250,3595250,0
4480750,3595250,0
4481250,3595250,0
4481750,3595250,0
4482250,3595250,0
4482750,3595250,0
4483250,3595250,0
4483750,3595250,0
4484250,3595250,0
4484750,3595250,0
4485250,3595250,0
4485750,3595250,0
4486250,3595250,0
4486750,3595250,0
4487250,3595250,0
4487750,3595250,0
4488250,3595250,0
4488750,3595250,0
4489250,3595250,0
4489750,3595250,0
4490250,3595250,0
4490750,3595250,0
4491250,3595250,0
4491750,3595250,0
4492250,3595250,0
4492750,3595250,0
4493250,3595250,0
4493750,3595250,0
4494250,3595250,0
4494750,3595250,0
4495250,3595250,0
4495750,3595250,0
4496250,3595250,0
4496750,3595250,0
4497250,3595250,0
4497750,3595250,0
4498250,3595250,0
4498750,3595250,0
4499250,3595250,0
4499750,3595250,0
4500250,3595250,0
4500750,3595250,0
4501250,3595250,0
4501750,3595250,0
4502250,3595250,0
4502750,3595250,0
4503250,3595250,0
4503750,3595250,0
4504250,3595250,0
4504750,3595250,0
4505250,3595250,0
4505750,3595250,0
4506250,3595250,0
4506750,3595250,0
4507250,3595250,0
4507750,3595250,0
4508250,3595250,0
4508750,3595250,0
4509250,3595250,0
4509750,3595250,0
4510250,3595250,0
4510750,3595250,0
4511250,3595250,0
4511750,3595250,0
4512250,3595250,0
4512750,3595250,0
4513250,3595250,0
4513750,3595250,0
4459750,3594750,0
4460250,3594750,0
4460750,3594750,0
4461250,3594750,0
4461750,3594750,0
4462250,3594750,0
4462750,3594750,0
4463250,3594750,0
4463750,3594750,0
4464250,3594750,0
4464750,3594750,0
4465250,3594750,0
4465750,3594750,0
4466250,3594750,0
4466750,3594750,0
4467250,3594750,0
4467750,3594750,0
4468250,3594750,0
4468750,3594750,0
4469250,3594750,0
4469750,3594750,0
4470250,3594750,0
4470750,3594750,0
4471250,3594750,0
4471750,3594750,0
4472250,3594750,0
4472750,3594750,0
4473250,3594750,0
4473750,3594750,0
4474250,3594750,0
4474750,3594750,0
4475250,3594750,0
4475750,3594750,0
4476250,3594750,0
4476750,3594750,0
4477250,3594750,0
4477750,3594750,0
4478250,3594750,0
4478750,3594750,0
4479250,3594750,0
4479750,3594750,0
4480250,3594750,0
4480750,3594750,0
4481250,3594750,0
4481750,3594750,0
4482250,3594750,0
4482750,3594750,0
4483250,3594750,0
4483750,3594750,0
4484250,3594750,0
4484750,3594750,0
4485250,3594750,0
4485750,3594750,0
4486250,3594750,0
4486750,3594750,0
4487250,3594750,0
4487750,3594750,0
4488250,3594750,0
4488750,3594750,0
4489250,3594750,0
4489750,3594750,0
4490250,3594750,0
4490750,3594750,0
4491250,3594750,0
4491750,3594750,0
4492250,3594750,0
4492750,3594750,0
4493250,3594750,0
4493750,3594750,0
4494250,3594750,0
4494750,3594750,0
4495250,3594750,0
4495750,3594750,0
4496250,3594750,0
4496750,3594750,0
4497250,3594750,0
4497750,3594750,0
4498250,3594750,0
4498750,3594750,0
4499250,3594750,0
4499750,3594750,0
4500250,3594750,0
4500750,3594750,0
4501250,3594750,0
4501750,3594750,0
4502250,3594750,0
4502750,3594750,0
4503250,3594750,0
4503750,3594750,0
4504250,3594750,0
4504750,3594750,0
4505250,3594750,0
4505750,3594750,0
4506250,3594750,0
4506750,3594750,0
4507250,3594750,0
4507750,3594750,0
4508250,3594750,0
4508750,3594750,0
4509250,3594750,0
4509750,3594750,0
4510250,3594750,0
4510750,3594750,0
4511250,3594750,0
4511750,3594750,0
4512250,3594750,0
4512750,3594750,0
4513250,3594750,0
4513750,3594750,0
4459750,3594250,0
4460250,3594250,0
4460750,3594250,0
4461250,3594250,0
4461750,3594250,0
4462250,3594250,0
4462750,3594250,0
4463250,3594250,0
4463750,3594250,0
4464250,3594250,0
4464750,3594250,0
4465250,3594250,0
4465750,3594250,0
4466250,3594250,0
4466750,3594250,0
4467250,3594250,0
4467750,3594250,0
4468250,3594250,0
4468750,3594250,0
4469250,3594250,0
4469750,3594250,0
4470250,3594250,0
4470750,3594250,0
4471250,3594250,0
4471750,3594250,0
4472250,3594250,0
4472750,3594250,0
4473250,3594250,0
4473750,3594250,0
4474250,3594250,0
4474750,3594250,0
4475250,3594250,0
4475750,3594250,0
4476250,3594250,0
4476750,3594250,0
4477250,3594250,0
4477750,3594250,0
4478250,3594250,0
4478750,3594250,0
4479250,3594250,0
4479750,3594250,0
4480250,3594250,0
4480750,3594250,0
4481250,3594250,0
4481750,3594250,0
4482250,3594250,0
4482750,3594250,0
4483250,3594250,0
4483750,3594250,0
4484250,3594250,0
4484750,3594250,0
4485250,3594250,0
4485750,3594250,0
4486250,3594250,0
4486750,3594250,0
4487250,3594250,0
4487750,3594250,0
4488250,3594250,0
4488750,3594250,0
4489250,3594250,0
4489750,3594250,0
4490250,3594250,0
4490750,3594250,0
4491250,3594250,0
4491750,3594250,0
4492250,3594250,0
4492750,3594250,0
4493250,3594250,0
4493750,3594250,0
4494250,3594250,0
4494750,3594250,0
4495250,3594250,0
4495750,3594250,0
4496250,3594250,0
4496750,3594250,0
4497250,3594250,0
4497750,3594250,0
4498250,3594250,0
4498750,3594250,0
4499250,3594250,0
4499750,3594250,0
4500250,3594250,0
4500750,3594250,0
4501250,3594250,0
4501750,3594250,0
4502250,3594250,0
4502750,3594250,0
4503250,3594250,0
4503750,3594250,0
4504250,3594250,0
4504750,3594250,0
4505250,3594250,0
4505750,3594250,0
4506250,3594250,0
4506750,3594250,0
4507250,3594250,0
4507750,3594250,0
4508250,3594250,0
4508750,3594250,0
4509250,3594250,0
4509750,3594250,0
4510250,3594250,0
4510750,3594250,0
4511250,3594250,0
4511750,3594250,0
4512250,3594250,0
4512750,3594250,0
4513250,3594250,0
4513750,3594250,0
4459750,3593750,0
4460250,3593750,0
4460750,3593750,0
4461250,3593750,0
4461750,3593750,0
4462250,3593750,0
4462750,3593750,0
4463250,3593750,0
4463750,3593750,0
4464250,3593750,0
4464750,3593750,0
4465250,3593750,0
4465750,3593750,0
4466250,3593750,0
4466750,3593750,0
4467250,3593750,0
4467750,3593750,0
4468250,3593750,0
4468750,3593750,0
4469250,3593750,0
4469750,3593750,0
4470250,3593750,0
4470750,3593750,0
4471250,3593750,0
4471750,3593750,0
4472250,3593750,0
4472750,3593750,0
4473250,3593750,0
4473750,3593750,0
4474250,3593750,0
4474750,3593750,0
4475250,3593750,0
4475750,3593750,0
4476250,3593750,0
4476750,3593750,0
4477250,3593750,0
4477750,3593750,0
4478250,3593750,0
4478750,3593750,0
4479250,3593750,0
4479750,3593750,0
4480250,3593750,0
4480750,3593750,0
4481250,3593750,0
4481750,3593750,0
4482250,3593750,0
4482750,3593750,0
4483250,3593750,0
4483750,3593750,0
4484250,3593750,0
4484750,3593750,0
4485250,3593750,0
4485750,3593750,0
4486250,3593750,0
4486750,3593750,0
4487250,3593750,0
4487750,3593750,0
4488250,3593750,0
4488750,3593750,0
4489250,3593750,0
4489750,3593750,0
4490250,3593750,0
4490750,3593750,0
4491250,3593750,0
4491750,3593750,0
4492250,3593750,0
4492750,3593750,0
4493250,3593750,0
4493750,3593750,0
4494250,3593750,0
4494750,3593750,0
4495250,3593750,0
4495750,3593750,0
4496250,3593750,0
4496750,3593750,0
4497250,3593750,0
4497750,3593750,0
4498250,3593750,0
4498750,3593750,0
4499250,3593750,0
4499750,3593750,0
4500250,3593750,0
4500750,3593750,0
4501250,3593750,0
4501750,3593750,0
4502250,3593750,0
4502750,3593750,0
4503250,3593750,0
4503750,3593750,0
4504250,3593750,0
4504750,3593750,0
4505250,3593750,0
4505750,3593750,0
4506250,3593750,0
4506750,3593750,0
4507250,3593750,0
4507750,3593750,0
4508250,3593750,0
4508750,3593750,0
4509250,3593750,0
4509750,3593750,0
4510250,3593750,0
4510750,3593750,0
4511250,3593750,0
4511750,3593750,0
4512250,3593750,0
4512750,3593750,0
4513250,3593750,0
4513750,3593750,0
4459750,3593250,0
4460250,3593250,0
4460750,3593250,0
4461250,3593250,0
4461750,3593250,0
4462250,3593250,0
4462750,3593250,0
4463250,3593250,0
4463750,3593250,0
4464250,3593250,0
4464750,3593250,0
4465250,3593250,0
4465750,3593250,0
4466250,3593250,0
4466750,3593250,0
4467250,3593250,0
4467750,3593250,0
4468250,3593250,0
4468750,3593250,0
4469250,3593250,0
4469750,3593250,0
4470250,3593250,0
4470750,3593250,0
4471250,3593250,0
4471750,3593250,0
4472250,3593250,0
4472750,3593250,0
4473250,3593250,0
4473750,3593250,0
4474250,3593250,0
4474750,3593250,0
4475250,3593250,0
4475750,3593250,0
4476250,3593250,0
4476750,3593250,0
4477250,3593250,0
4477750,3593250,0
4478250,3593250,0
4478750,3593250,0
4479250,3593250,0
4479750,3593250,0
4480250,3593250,0
4480750,3593250,0
4481250,3593250,0
4481750,3593250,0
4482250,3593250,0
4482750,3593250,0
4483250,3593250,0
4483750,3593250,0
4484250,3593250,0
4484750,3593250,0
4485250,3593250,0
4485750,3593250,0
4486250,3593250,0
4486750,3593250,0
4487250,3593250,0
4487750,3593250,0
4488250,3593250,0
4488750,3593250,0
4489250,3593250,0
4489750,3593250,0
4490250,3593250,0
4490750,3593250,0
4491250,3593250,0
4491750,3593250,0
4492250,3593250,0
4492750,3593250,0
4493250,3593250,0
4493750,3593250,0
4494250,3593250,0
4494750,3593250,0
4495250,3593250,0
4495750,3593250,0
4496250,3593250,0
4496750,3593250,0
4497250,3593250,0
4497750,3593250,0
4498250,3593250,0
4498750,3593250,0
4499250,3593250,0
4499750,3593250,0
4500250,3593250,0
4500750,3593250,0
4501250,3593250,0
4501750,3593250,0
4502250,3593250,0
4502750,3593250,0
4503250,3593250,0
4503750,3593250,0
4504250,3593250,0
4504750,3593250,0
4505250,3593250,0
4505750,3593250,0
4506250,3593250,0
4506750,3593250,0
4507250,3593250,0
4507750,3593250,0
4508250,3593250,0
4508750,3593250,0
4509250,3593250,0
4509750,3593250,0
4510250,3593250,0
4510750,3593250,0
4511250,3593250,0
4511750,3593250,0
4512250,3593250,0
4512750,3593250,0
4513250,3593250,0
4513750,3593250,0
4459750,3592750,0
4460250,3592750,0
4460750,3592750,0
4461250,3592750,0
4461750,3592750,0
4462250,3592750,0
4462750,3592750,0
4463250,3592750,0
4463750,3592750,0
4464250,3592750,0
4464750,3592750,0
4465250,3592750,0
4465750,3592750,0
4466250,3592750,0
4466750,3592750,0
4467250,3592750,0
4467750,3592750,0
4468250,3592750,0
4468750,3592750,0
4469250,3592750,0
4469750,3592750,0
4470250,3592750,0
4470750,3592750,0
4471250,3592750,0
4471750,3592750,0
4472250,3592750,0
4472750,3592750,0
4473250,3592750,0
4473750,3592750,0
4474250,3592750,0
4474750,3592750,0
4475250,3592750,0
4475750,3592750,0
4476250,3592750,0
4476750,3592750,0
4477250,3592750,0
4477750,3592750,0
4478250,3592750,0
4478750,3592750,0
4479250,3592750,0
4479750,3592750,0
4480250,3592750,0
4480750,3592750,0
4481250,3592750,0
4481750,3592750,0
4482250,3592750,0
4482750,3592750,0
4483250,3592750,0
4483750,3592750,0
4484250,3592750,0
4484750,3592750,0
4485250,3592750,0
4485750,3592750,0
4486250,3592750,0
4486750,3592750,0
4487250,3592750,0
4487750,3592750,0
4488250,3592750,0
4488750,3592750,0
4489250,3592750,0
4489750,3592750,0
4490250,3592750,0
4490750,3592750,0
4491250,3592750,0
4491750,3592750,0
4492250,3592750,0
4492750,3592750,0
4493250,3592750,0
4493750,3592750,0
4494250,3592750,0
4494750,3592750,0
4495250,3592750,0
4495750,3592750,0
4496250,3592750,0
4496750,3592750,0
4497250,3592750,0
4497750,3592750,0
4498250,3592750,0
4498750,3592750,0
4499250,3592750,0
4499750,3592750,0
4500250,3592750,0
4500750,3592750,0
4501250,3592750,0
4501750,3592750,0
4502250,3592750,0
4502750,3592750,0
4503250,3592750,0
4503750,3592750,0
4504250,3592750,0
4504750,3592750,0
4505250,3592750,0
4505750,3592750,0
4506250,3592750,0
4506750,3592750,0
4507250,3592750,0
4507750,3592750,0
4508250,3592750,0
4508750,3592750,0
4509250,3592750,0
4509750,3592750,0
4510250,3592750,0
4510750,3592750,0
4511250,3592750,0
4511750,3592750,0
4512250,3592750,0
4512750,3592750,0
4513250,3592750,0
4513750,3592750,0
4459750,3592250,0
4460250,3592250,0
4460750,3592250,0
4461250,3592250,0
4461750,3592250,0
4462250,3592250,0
4462750,3592250,0
4463250,3592250,0
4463750,3592250,0
4464250,3592250,0
4464750,3592250,0
4465250,3592250,0
4465750,3592250,0
4466250,3592250,0
4466750,3592250,0
4467250,3592250,0
4467750,3592250,0
4468250,3592250,0
4468750,3592250,0
4469250,3592250,0
4469750,3592250,0
4470250,3592250,0
4470750,3592250,0
4471250,3592250,0
4471750,3592250,0
4472250,3592250,0
4472750,3592250,0
4473250,3592250,0
4473750,3592250,0
4474250,3592250,0
4474750,3592250,0
4475250,3592250,0
4475750,3592250,0
4476250,3592250,0
4476750,3592250,0
4477250,3592250,0
4477750,3592250,0
4478250,3592250,0
4478750,3592250,0
4479250,3592250,0
4479750,3592250,0
4480250,3592250,0
4480750,3592250,0
4481250,3592250,0
4481750,3592250,0
4482250,3592250,0
4482750,3592250,0
4483250,3592250,0
4483750,3592250,0
4484250,3592250,0
4484750,3592250,0
4485250,3592250,0
4485750,3592250,0
4486250,3592250,0
4486750,3592250,0
4487250,3592250,0
4487750,3592250,0
4488250,3592250,0
4488750,3592250,0
4489250,3592250,0
4489750,3592250,0
4490250,3592250,0
4490750,3592250,0
4491250,3592250,0
4491750,3592250,0
4492250,3592250,0
4492750,3592250,0
4493250,3592250,0
4493750,3592250,0
4494250,3592250,0
4494750,3592250,0
4495250,3592250,0
4495750,3592250,0
4496250,3592250,0
4496750,3592250,0
4497250,3592250,0
4497750,3592250,0
4498250,3592250,0
4498750,3592250,0
4499250,3592250,0
4499750,3592250,0
4500250,3592250,0
4500750,3592250,0
4501250,3592250,0
4501750,3592250,0
4502250,3592250,0
4502750,3592250,0
4503250,3592250,0
4503750,3592250,0
4504250,3592250,0
4504750,3592250,0
4505250,3592250,0
4505750,3592250,0
4506250,3592250,0
4506750,3592250,0
4507250,3592250,0
4507750,3592250,0
4508250,3592250,0
4508750,3592250,0
4509250,3592250,0
4509750,3592250,0
4510250,3592250,0
4510750,3592250,0
4511250,3592250,0
4511750,3592250,0
4512250,3592250,0
4512750,3592250,0
4513250,3592250,0
4513750,3592250,0
4459750,3591750,0
4460250,3591750,0
4460750,3591750,0
4461250,3591750,0
4461750,3591750,0
4462250,3591750,0
4462750,3591750,0
4463250,3591750,0
4463750,3591750,0
4464250,3591750,0
4464750,3591750,0
4465250,3591750,0
4465750,3591750,0
4466250,3591750,0
4466750,3591750,0
4467250,3591750,0
4467750,3591750,0
4468250,3591750,0
4468750,3591750,0
4469250,3591750,0
4469750,3591750,0
4470250,3591750,0
4470750,3591750,0
4471250,3591750,0
4471750,3591750,0
4472250,3591750,0
4472750,3591750,0
4473250,3591750,0
4473750,3591750,0
4474250,3591750,0
4474750,3591750,0
4475250,3591750,0
4475750,3591750,0
4476250,3591750,0
4476750,3591750,0
4477250,3591750,0
4477750,3591750,0
4478250,3591750,0
4478750,3591750,0
4479250,3591750,0
4479750,3591750,0
4480250,3591750,0
4480750,3591750,0
4481250,3591750,0
4481750,3591750,0
4482250,3591750,0
4482750,3591750,0
4483250,3591750,0
4483750,3591750,0
4484250,3591750,0
4484750,3591750,0
4485250,3591750,0
4485750,3591750,0
4486250,3591750,0
4486750,3591750,0
4487250,3591750,0
4487750,3591750,0
4488250,3591750,0
4488750,3591750,0
4489250,3591750,0
4489750,3591750,0
4490250,3591750,0
4490750,3591750,0
4491250,3591750,0
4491750,3591750,0
4492250,3591750,0
4492750,3591750,0
4493250,3591750,0
4493750,3591750,0
4494250,3591750,0
4494750,3591750,0
4495250,3591750,0
4495750,3591750,0
4496250,3591750,0
4496750,3591750,0
4497250,3591750,0
4497750,3591750,0
4498250,3591750,0
4498750,3591750,0
4499250,3591750,0
4499750,3591750,0
4500250,3591750,0
4500750,3591750,0
4501250,3591750,0
4501750,3591750,0
4502250,3591750,0
4502750,3591750,0
4503250,3591750,0
4503750,3591750,0
4504250,3591750,0
4504750,3591750,0
4505250,3591750,0
4505750,3591750,0
4506250,3591750,0
4506750,3591750,0
4507250,3591750,0
4507750,3591750,0
4508250,3591750,0
4508750,3591750,0
4509250,3591750,0
4509750,3591750,0
4510250,3591750,0
4510750,3591750,0
4511250,3591750,0
4511750,3591750,0
4512250,3591750,0
4512750,3591750,0
4513250,3591750,0
4513750,3591750,0
4459750,3591250,0
4460250,3591250,0
4460750,3591250,0
4461250,3591250,0
4461750,3591250,0
4462250,3591250,0
4462750,3591250,0
4463250,3591250,0
4463750,3591250,0
4464250,3591250,0
4464750,3591250,0
4465250,3591250,0
4465750,3591250,0
4466250,3591250,0
4466750,3591250,0
4467250,3591250,0
4467750,3591250,0
4468250,3591250,0
4468750,3591250,0
4469250,3591250,0
4469750,3591250,0
4470250,3591250,0
4470750,3591250,0
4471250,3591250,0
4471750,3591250,0
4472250,3591250,0
4472750,3591250,0
4473250,3591250,0
4473750,3591250,0
4474250,3591250,0
4474750,3591250,0
4475250,3591250,0
4475750,3591250,0
4476250,3591250,0
4476750,3591250,0
4477250,3591250,0
4477750,3591250,0
4478250,3591250,0
4478750,3591250,0
4479250,3591250,0
4479750,3591250,0
4480250,3591250,0
4480750,3591250,0
4481250,3591250,0
4481750,3591250,0
4482250,3591250,0
4482750,3591250,0
4483250,3591250,0
4483750,3591250,0
4484250,3591250,0
4484750,3591250,0
4485250,3591250,0
4485750,3591250,0
4486250,3591250,0
4486750,3591250,0
4487250,3591250,0
4487750,3591250,0
4488250,3591250,0
4488750,3591250,0
4489250,3591250,0
4489750,3591250,0
4490250,3591250,0
4490750,3591250,0
4491250,3591250,0
4491750,3591250,0
4492250,3591250,0
4492750,3591250,0
4493250,3591250,0
4493750,3591250,0
4494250,3591250,0
4494750,3591250,0
4495250,3591250,0
4495750,3591250,0
4496250,3591250,0
4496750,3591250,0
4497250,3591250,0
4497750,3591250,0
4498250,3591250,0
4498750,3591250,0
4499250,3591250,0
4499750,3591250,0
4500250,3591250,0
4500750,3591250,0
4501250,3591250,0
4501750,3591250,0
4502250,3591250,0
4502750,3591250,0
4503250,3591250,0
4503750,3591250,0
4504250,3591250,0
4504750,3591250,0
4505250,3591250,0
4505750,3591250,0
4506250,3591250,0
4506750,3591250,0
4507250,3591250,0
4507750,3591250,0
4508250,3591250,0
4508750,3591250,0
4509250,3591250,0
4509750,3591250,0
4510250,3591250,0
4510750,3591250,0
4511250,3591250,0
4511750,3591250,0
4512250,3591250,0
4512750,3591250,0
4513250,3591250,0
4513750,3591250,0
4459750,3590750,0
4460250,3590750,0
4460750,3590750,0
4461250,3590750,0
4461750,3590750,0
4462250,3590750,0
4462750,3590750,0
4463250,3590750,0
4463750,3590750,0
4464250,3590750,0
4464750,3590750,0
4465250,3590750,0
4465750,3590750,0
4466250,3590750,0
4466750,3590750,0
4467250,3590750,0
4467750,3590750,0
4468250,3590750,0
4468750,3590750,0
4469250,3590750,0
4469750,3590750,0
4470250,3590750,0
4470750,3590750,0
4471250,3590750,0
4471750,3590750,0
4472250,3590750,0
4472750,3590750,0
4473250,3590750,0
4473750,3590750,0
4474250,3590750,0
4474750,3590750,0
4475250,3590750,0
4475750,3590750,0
4476250,3590750,0
4476750,3590750,0
4477250,3590750,0
4477750,3590750,0
4478250,3590750,0
4478750,3590750,0
4479250,3590750,0
4479750,3590750,0
4480250,3590750,0
4480750,3590750,0
4481250,3590750,0
4481750,3590750,0
4482250,3590750,0
4482750,3590750,0
4483250,3590750,0
4483750,3590750,0
4484250,3590750,0
4484750,3590750,0
4485250,3590750,0
4485750,3590750,0
4486250,3590750,0
4486750,3590750,0
4487250,3590750,0
4487750,3590750,0
4488250,3590750,0
4488750,3590750,0
4489250,3590750,0
4489750,3590750,0
4490250,3590750,0
4490750,3590750,0
4491250,3590750,0
4491750,3590750,0
4492250,3590750,0
4492750,3590750,0
4493250,3590750,0
4493750,3590750,0
4494250,3590750,0
4494750,3590750,0
4495250,3590750,0
4495750,3590750,0
4496250,3590750,0
4496750,3590750,0
4497250,3590750,0
4497750,3590750,0
4498250,3590750,0
4498750,3590750,0
4499250,3590750,0
4499750,3590750,0
4500250,3590750,0
4500750,3590750,0
4501250,3590750,0
4501750,3590750,0
4502250,3590750,0
4502750,3590750,0
4503250,3590750,0
4503750,3590750,0
4504250,3590750,0
4504750,3590750,0
4505250,3590750,0
4505750,3590750,0
4506250,3590750,0
4506750,3590750,0
4507250,3590750,0
4507750,3590750,0
4508250,3590750,0
4508750,3590750,0
4509250,3590750,0
4509750,3590750,0
4510250,3590750,0
4510750,3590750,0
4511250,3590750,0
4511750,3590750,0
4512250,3590750,0
4512750,3590750,0
4513250,3590750,0
4513750,3590750,0
4459750,3590250,0
4460250,3590250,0
4460750,3590250,0
4461250,3590250,0
4461750,3590250,0
4462250,3590250,0
4462750,3590250,0
4463250,3590250,0
4463750,3590250,0
4464250,3590250,0
4464750,3590250,0
4465250,3590250,0
4465750,3590250,0
4466250,3590250,0
4466750,3590250,0
4467250,3590250,0
4467750,3590250,0
4468250,3590250,0
4468750,3590250,0
4469250,3590250,0
4469750,3590250,0
4470250,3590250,0
4470750,3590250,0
4471250,3590250,0
4471750,3590250,0
4472250,3590250,0
4472750,3590250,0
4473250,3590250,0
4473750,3590250,0
4474250,3590250,0
4474750,3590250,0
4475250,3590250,0
4475750,3590250,0
4476250,3590250,0
4476750,3590250,0
4477250,3590250,0
4477750,3590250,0
4478250,3590250,0
4478750,3590250,0
4479250,3590250,0
4479750,3590250,0
4480250,3590250,0
4480750,3590250,0
4481250,3590250,0
4481750,3590250,0
4482250,3590250,0
4482750,3590250,0
4483250,3590250,0
4483750,3590250,0
4484250,3590250,0
4484750,3590250,0
4485250,3590250,0
4485750,3590250,0
4486250,3590250,0
4486750,3590250,0
4487250,3590250,0
4487750,3590250,0
4488250,3590250,0
4488750,3590250,0
4489250,3590250,0
4489750,3590250,0
4490250,3590250,0
4490750,3590250,0
4491250,3590250,0
4491750,3590250,0
4492250,3590250,0
4492750,3590250,0
4493250,3590250,0
4493750,3590250,0
4494250,3590250,0
4494750,3590250,0
4495250,3590250,0
4495750,3590250,0
4496250,3590250,0
4496750,3590250,0
4497250,3590250,0
4497750,3590250,0
4498250,3590250,0
4498750,3590250,0
4499250,3590250,0
4499750,3590250,0
4500250,3590250,0
4500750,3590250,0
4501250,3590250,0
4501750,3590250,0
4502250,3590250,0
4502750,3590250,0
4503250,3590250,0
4503750,3590250,0
4504250,3590250,0
4504750,3590250,0
4505250,3590250,0
4505750,3590250,0
4506250,3590250,0
4506750,3590250,0
4507250,3590250,0
4507750,3590250,0
4508250,3590250,0
4508750,3590250,0
4509250,3590250,0
4509750,3590250,0
4510250,3590250,0
4510750,3590250,0
4511250,3590250,0
4511750,3590250,0
4512250,3590250,0
4512750,3590250,0
4513250,3590250,0
4513750,3590250,0
4459750,3589750,0
4460250,3589750,0
4460750,3589750,0
4461250,3589750,0
4461750,3589750,0
4462250,3589750,0
4462750,3589750,0
4463250,3589750,0
